,url,city,city2,name_hotel,score,coordinates,text_description
291,https://www.booking.com/hotel/fr/boma-strasbourg.fr.html,Strasbourg,,BOMA easy living hotel,"8,8","7.71483346469244,48.5649276834269,7.76924793530748,48.6008585165731","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement BOMA easy living hotel\xa0! "", ' pour économiser.', ""Le BOMA easy living hotel est situé à Strasbourg, à 300 mètres de la Petite France. Vous y bénéficierez d'un bistrot sur place et d’une connexion Wi-Fi gratuite."", 'Toutes les chambres de l’hôtel sont dotées de la climatisation et d’une télévision à écran plat. Elles possèdent en outre une salle de bains privative avec une baignoire ou une douche, ainsi qu’un sèche-cheveux et des articles de toilette gratuits. Les chambres comprennent également un minibar et des boissons sans alcool gratuites.', 'L’établissement possède par ailleurs une réception ouverte 24h/24 et une salle de réunion. ', ""Vous bénéficierez en outre d’un parking privé moyennant des frais supplémentaires. Vous séjournerez à 600 mètres de la cathédrale de Strasbourg et à 700 mètres du marché de Noël. L'aéroport international de Strasbourg, le plus proche, est à 15 km. ""]"
292,https://www.booking.com/hotel/fr/eiffel-segur.fr.html,Paris,,Hotel Eiffel Segur,"8,1","2.27773210502534,48.8287322670368,2.33243265651793,48.864663100183","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Eiffel Segur\xa0! "", ' pour économiser.', ""L'hôtel Eiffel Segur vous accueille dans l'élégant 15ème arrondissement de Paris, à seulement 1 km du Champ-de-Mars et de la tour Eiffel. La station de métro Cambronne est à 240 mètres. L'établissement met une connexion Wi-Fi à votre disposition gratuitement."", ""Les chambres de l'hôtel Eiffel Segur disposent de la climatisation, d'une télévision à écran plat et d'un téléphone. Toutes comprennent également une armoire et une salle de bains privative pourvue d'une douche et d'articles de toilette gratuits."", ""Un petit-déjeuner continental vous sera servi tous les matins dans l'espace prévu à cet effet ou dans le confort de votre chambre. Vous trouverez divers restaurants à proximité de l'hôtel."", ""L'établissement se situe à seulement 250 mètres de la station de métro Ségur et à 1 km de l'Hôtel national des Invalides. Le musée d'Orsay est à 2,5 km, tandis que la place de la Concorde et les Champs-Élysées se trouvent à 3 km. ""]"
293,https://www.booking.com/hotel/fr/golden-tulip-strasbourg-centre-the-garden.fr.html,Strasbourg,,"voco Strasbourg Centre - The Garden, an IHG Hotel","8,5","7.71229710796995,48.5717195834269,7.76671889203005,48.6076504165731","[""Doté d'un jardin et d'un restaurant, le voco Strasbourg Centre - The Garden, an IHG Hotel est situé à Strasbourg. Cet établissement possède également une terrasse, un salon commun et un bar. Le marché de Noël de Strasbourg se trouve à 1,5 km et l’église Saint-Paul est à 1,9 km."", ""Toutes les chambres comprennent un bureau, une télévision à écran plat et une salle de bains privative. Les chambres du voco Strasbourg Centre disposent de la climatisation et d'une armoire."", 'Un petit-déjeuner buffet est servi sur place.', 'Cet hôtel 4 étoiles possède un baby-foot et une salle de sport accessible gratuitement 24h/24. Sur réservation, sous réserve de disponibilité et moyennant des frais supplémentaires, les personnes âgées de 18 ans minimum pourront accéder à la piscine et au centre de bien-être. Merci de consulter la rubrique « À savoir », pour prendre connaissance des conditions d’admission des enfants. Des massages sont également dispensés, sur réservation et moyennant des frais supplémentaires.', 'Le personnel de la réception se tient à votre service 24h/24.', 'La cathédrale de Strasbourg se trouve à 2,3 km. Enfin, l’aéroport international de Strasbourg, le plus proche, se trouve à 12 km. Un parking est disponible, sous réserve de disponibilité, sur réservation et moyennant des frais supplémentaires. ']"
294,https://www.booking.com/hotel/fr/timjardindesplantes.fr.html,Paris,,Hôtel du Jardin des Plantes,"7,8","2.32748122423724,48.8259526027861,2.38217873960897,48.8618834359323","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel du Jardin des Plantes\xa0! "", ' pour économiser.', ""L'hôtel du Jardin des Plantes est situé en face du jardin des plantes et à 600 mètres du musée d'histoire naturelle, dans le 5ème arrondissement de Paris. Il propose des chambres climatisées dotées d'une salle de bains privative."", ""Chaque chambre insonorisée comporte une télévision par câble. Leur salle de bains privative est pourvue d'un sèche-cheveux et d'articles de toilette. La plupart des chambres possèdent une connexion Wi-Fi gratuite."", ""Vous pourrez savourer un petit-déjeuner buffet chaque matin avant de partir à la découverte de la ville. Le personnel de l'hôtel est disponible 24h/24. De plus, l'établissement est équipé d'une billetterie si vous souhaitez aller voir des spectacles ou faire des excursions à Paris."", ""Vous accéderez à la cathédrale Notre-Dame après 15 minutes de marche le long de la Seine. La station de métro et la gare d'Austerlitz se trouvent à 250 mètres de l'hôtel. ""]"
295,https://www.booking.com/hotel/fr/tihannong.fr.html,Strasbourg,,HANNONG Hotel & Wine Bar,"8,6","7.71592120602321,48.5648306904186,7.77033557221699,48.6007615235648","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement HANNONG Hotel & Wine Bar\xa0! "", ' pour économiser.', ""L'Hôtel Hannong est situé au cœur de Strasbourg, à seulement 5 minutes de marche de la gare TGV, de la cathédrale et du quartier de la Petite France. Vous pourrez profiter gratuitement d'une connexion Wi-Fi."", ""Les chambres du Hannong sont climatisées et insonorisées. Revêtues de parquet, elles sont dotées d'un mobilier de style européen, d'une télévision par satellite et d'une salle de bains privative avec baignoire ou douche."", 'Un petit-déjeuner buffet comprenant des boissons chaudes, des viennoiseries et du pain fait maison, des produits locaux, des confitures ainsi que des jus de fruits est servi tous les matins dans la salle prévue à cet effet. Vous pourrez prendre un verre au bar à vin dans le salon au plafond de verre ou sur la grande terrasse.', ""L'Hôtel Hannong se trouve à seulement 100 mètres de la station de tramway principale, celle de la Place de l'Homme de Fer. Enfin, la gare de Strasbourg est accessible en 9 minutes à pied. ""]"
296,https://www.booking.com/hotel/fr/le-17-paris.fr.html,Paris,,Le17 Furnished studios,"6,7","2.33323343244788,48.8529694966919,2.38796047708806,48.8889003298381","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le17 Furnished studios\xa0! "", ' pour économiser.', 'Situé à Paris, dans un rayon de 400 mètres de la place de la République et à 1,3 km du centre Pompidou, l’établissement Le17 Furnished studios propose une connexion Wi-Fi gratuite dans l’ensemble de ses locaux. La salle de concert La Cigale est accessible à 2 km. Le restaurant sert une cuisine française.', 'Les chambres comprennent une salle de bains privative pourvue d’articles de toilette gratuits ainsi que d’un sèche-cheveux. Une télévision à écran plat est également à votre disposition.', 'Le Musée du Louvre se trouve à 2 km de l’établissement Le17 Furnished studios. L’aéroport de Paris-Orly, le plus proche, est situé à 16 km. ']"
297,https://www.booking.com/hotel/fr/provinces-opera.fr.html,Paris,,Hotel Vacances Bleues Provinces Opera,"8,2","2.32217739541903,48.8537348047103,2.37690527717695,48.8896656378565","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel Vacances Bleues Provinces Opera\xa0! "", ' pour économiser.', 'L’Hôtel Vacances Bleues Provinces Opera est situé dans le quartier animé des Grands Boulevards de Paris, à proximité des théâtres ainsi qu’à 300 mètres du cinéma Grand Rex. Le musée Grévin est accessible à 650 mètres et l’opéra Garnier à 1,6 km.', ""L'hôtel propose la climatisation, un bar de style Art Déco, un grand salon et des salles de réunion."", 'Chaque matin, vous pourrez déguster un petit-déjeuner buffet.', 'L’Hôtel Vacances Bleues Provinces Opera vous accueille à 1,4 km de célèbres magasins, tels que les Galeries Lafayette, et à 1,7 km du Centre Pompidou. ']"
298,https://www.booking.com/hotel/fr/le-villiers.fr.html,Paris,,Hôtel Korner Etoile,"8,4","2.26600940504272,48.8673526489069,2.32075218833939,48.9032834820531","['Installé à 1,5 km du palais des congrès de Paris, l’Hôtel Korner Etoile comprend des hébergements insonorisés et climatisés avec une connexion Wi-Fi gratuite. Vous séjournerez à 15 minutes à pied du parc Monceau et à moins de 20 minutes de marche de l’Arc de Triomphe.', 'Revêtues de parquet et meublées avec simplicité, toutes les chambres incluent une télévision par câble à écran plat et une salle de bains privative avec une douche.', 'Chaque matin, l’Hôtel Korner Etoile sert un petit-déjeuner buffet dans la salle prévue à cet effet.\n', 'L’établissement propose gratuitement une connexion Wi-Fi dans l’ensemble de ses locaux et des boissons chaudes à l’arrivée. La réception est ouverte 24h/24.', 'Située à moins de 1 minute à pied, la station de métro Porte de Champerret assure un accès direct à l’opéra Garnier et au Marais. ']"
299,https://www.booking.com/hotel/fr/etap-bayeux.fr.html,Bayeux,,ibis budget Bayeux,"8,2","-0.674062867638713,49.2362766698392,-0.618912081244343,49.2722075029854","['L’ibis budget Bayeux vous accueille entre Caen et Cherbourg, à proximité de la sortie 36 de la route N13 et à seulement 13 km des plages du débarquement. Cet établissement possède une réception ouverte 24h/24 et des chambres climatisées dotées d’une connexion Wi-Fi gratuite.', 'Les hébergements sont insonorisés et équipés de la télévision par satellite. Toutes les chambres sont desservies par un ascenseur et possèdent leur propre salle de bains pourvue d’une douche.', 'Pour votre sécurité, le petit-déjeuner et le dîner sont servis en chambre. Vous trouverez des distributeurs automatiques de collations et de boissons sur place. Vous bénéficierez en outre d’un service gratuit de journaux et de magazines en ligne.', 'Cet hôtel doté d’un parking privé gratuit bénéficie d’un emplacement idéal pour partir à la découverte de la Normandie en voiture. Vous séjournerez à 30 km du cimetière américain et à 8 minutes de route du musée de la Tapisserie de Bayeux. ']"
300,https://www.booking.com/hotel/fr/austin-s-arts-et-metiers.fr.html,Paris,,Austin's Arts Et Metiers Hotel,"8,3","2.32973673627405,48.8480455220073,2.38445839576323,48.8839763551535","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Austin's Arts Et Metiers Hotel\xa0! "", ' pour économiser.', 'L’Austin’s Hotel est situé dans le quartier du Marais, dans le centre de Paris, à 500 mètres de la place de la République et à 600 mètres du centre Pompidou. L’hôtel dispose d’une réception ouverte 24h/24 qui propose des ordinateurs avec connexion Internet gratuite.', 'Toutes les chambres insonorisées de l’Austin’s Arts Et Metiers Hotel disposent de la climatisation, d’une télévision par satellite à écran plat et d’une connexion Wi-Fi gratuite.', 'L’hôtel sert un petit-déjeuner continental que vous pourrez déguster dans la salle de petit-déjeuner ou dans le confort de votre chambre. Un plateau de courtoisie avec du thé, du café et du lait est mis à disposition dans chaque chambre.', ""L'Austin's Arts Et Metiers Hotel se trouve à 30 mètres de la station de métro Arts & Métiers. De là, vous pourrez rejoindre les stations de métro Hôtel de Ville et Opéra en 10 minutes. ""]"
301,https://www.booking.com/hotel/fr/residencejasmin.fr.html,Paris,,HotelHome Paris 16,"8,4","2.24007981916601,48.8326095945985,2.29478460649317,48.8685404277447","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement HotelHome Paris 16\xa0! "", ' pour économiser.', ""L'HotelHome Paris 16 est situé dans le XVIème arrondissement de Paris, à 1,5 km du Bois de Boulogne. Il propose des appartements climatisés dotés d'une connexion Wi-Fi gratuite."", ""Les appartements de l'HotelHome Paris 16 disposent d'un coin salon avec une télévision par satellite et d'une cuisine ou d'une kitchenette avec four micro-ondes, réfrigérateur et bouilloire. Ils disposent également d'un coin repas et d'une salle de bains moderne avec baignoire ou douche."", ""Vous pourrez profiter du jardin et de la terrasse de cette résidence pendant votre séjour. Une blanchisserie est également disponible au sous-sol de l'immeuble."", ""Le personnel de la réception de l'hôtel vous propose d'organiser des services de garde d'enfants et de faire des réservations pour le dîner et vos sorties touristiques."", ""L'HotelHome Paris 16 se trouve à 300 mètres de la station de métro Jasmin, qui offre un accès direct à la Tour Eiffel et aux Champs-Élysées. La Seine est à 800 mètres et le parc André Citroën est à 20 minutes de marche de l'hôtel. ""]"
